timestamp,score,btc_price,btc_mvrv,btc_sopr,btc_realized_price,btc_exchange_net,btc_hash_rate,btc_funding_rate,btc_open_interest,eth_tvl,eth_gas_mean,eth_staking
2026-04-06T01:48:00.394695+00:00,NEUTRO,69002.3,,,,,1084568666798.6606,,,54118399559.872734,,
2026-04-12T15:36:18.876401+00:00,NEUTRO,70982.81,,,,,1015487859996.198,,53932247044.31167,
2026-04-12T15:38:05.338768+00:00,Levemente Bullish,70982.81,1.3497406830177825,,,,1015487859996.198,,53932247044.31167,88274.82470740726
2026-04-12T15:41:47.364837+00:00,Levemente Bullish,70982.81,1.3497406830177825,,,,1015487859996.198,,53932247044.31167,88274.82470740726
2026-04-12T15:53:28.123687+00:00,Levemente Bullish,70982.81,1.3497406830177825,,,,1015487859996.198,,53932247044.31167,88274.82470740726
2026-04-12T15:54:59.843586+00:00,Levemente Bullish,70982.81,1.3497406830177825,,,,1015487859996.198,-3.69e-05,53932247044.31167,88274.82470740726
2026-04-12T15:58:01.077079+00:00,Levemente Bullish,70982.81,1.3497406830177825,,1015487859996.198,-3.69e-05,53932247044.31167,88274.82470740726
2026-04-12T16:12:35.393342+00:00,Levemente Bullish,70982.81,1.3497406830177825,,1015487859996.198,-3.69e-05,53932247044.31167,88274.82470740726
